Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,CVEs,Vulnerable Code Unit,Patched Code Unit,Code Unit Lines,Visibility,Complement,Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[202, 204]",default,Struct,Struct,bootmem_region,xen/common/page_alloc.c,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[4277, 4282]",default,Struct,Struct,memory_map_context,xen/arch/x86/mm.c,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[590, 595]",default,Struct,Struct,mm_lock,xen/include/asm-x86/mm.h,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,6,0,6,5,0,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[597, 603]",default,Struct,Struct,mm_rwlock,xen/include/asm-x86/mm.h,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[847, 850]",default,Struct,Struct,mmio_emul_range_ctxt,xen/arch/x86/mm.c,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[516, 519]",default,Struct,Struct,mmio_ro_emulate_ctxt,xen/include/asm-x86/mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[112, 268]",default,Struct,Struct,page_info,xen/include/asm-x86/mm.h,0,0,0,18,55,88,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,157,18,50,45,0,88,0,5,35,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[102, 105]",default,Struct,Struct,page_list_entry,xen/include/asm-x86/mm.h,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4,0,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[207, 213]",default,Struct,Struct,scrub_region,xen/common/page_alloc.c,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,7,0,7,6,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Yes,Yes,60529dfeca145a8ec00f5813a4c7179f0c1bfb97,"[""CVE-2018-19967""]",No,No,"[1198, 1202]",default,Struct,Struct,scrub_wait_state,xen/common/page_alloc.c,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
