Topological Index,Affected Commit,Vulnerable Commit,Commit Hash,Vulnerable Code Unit,Patched Code Unit,Visibility,Complement,Kind,Name,File,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"do_pci_add(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,7,106,1,11,114,7,106,7,82,1,0,0,22,1028,55,78,6,0,72,23,22,26,22,37,37,4,36,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"do_pci_remove(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,10,109,1,11,120,10,109,14,84,1,0,0,28,73921,57,81,11,0,70,24,23,27,11,17,17,4,15,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"get_all_assigned_devices(libxl__gc *,libxl_device_pci **,int *)",tools/libxl/libxl_pci.c,6,34,0,5,40,6,34,7,23,0,0,0,11,8,24,30,6,0,24,7,7,7,7,9,9,5,9,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"is_pcidev_in_array(libxl_device_pci *,int,int,int,int,int)",tools/libxl/libxl_pci.c,2,17,0,13,19,2,17,3,11,0,0,0,1,17,9,14,1,0,13,6,6,6,6,5,5,2,5,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl__create_pci_backend(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,9,28,1,6,38,9,28,7,23,1,0,0,11,2,22,23,5,0,18,2,2,2,1,0,0,1,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_from_pcidev(libxl__gc *,uint32_t,libxl_device_pci *,libxl__device *)",tools/libxl/libxl_pci.c,1,12,0,3,13,1,12,3,7,0,0,0,8,1,7,7,0,0,7,1,1,1,1,0,0,0,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl__device_pci_add(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,11,80,6,13,97,11,80,7,60,6,0,0,19,12960,41,58,6,0,52,18,18,19,14,16,15,3,15,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_add_xenstore(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,15,61,0,12,76,15,61,13,47,0,0,0,32,3267,60,76,13,3,60,17,17,20,14,17,17,2,16,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_assignable_add(libxl__gc *,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,7,43,5,9,55,7,43,7,30,5,0,0,10,9,20,26,4,0,22,7,7,7,5,5,4,2,4,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_assignable_remove(libxl__gc *,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,6,38,2,4,46,6,38,6,26,2,0,0,10,11,14,20,3,0,17,7,7,7,5,6,5,3,5,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl__device_pci_destroy_all(libxl__gc *,uint32_t)",tools/libxl/libxl_pci.c,3,15,4,2,22,3,15,4,10,4,0,0,5,4,10,13,3,0,10,4,4,4,1,1,0,2,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_from_xs_be(libxl__gc *,const char *,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,4,33,0,5,37,4,33,8,23,0,0,0,12,18,18,24,4,0,20,8,8,8,1,2,0,3,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_remove_common(libxl__gc *,uint32_t,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,4,30,0,11,34,4,30,4,18,0,0,0,6,18,14,20,2,0,18,7,7,7,3,4,3,3,3,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_remove_xenstore(libxl__gc *,uint32_t,libxl_device_pci *)",tools/libxl/libxl_pci.c,11,103,0,9,114,11,103,8,82,0,0,0,22,2943,70,89,7,0,82,20,20,23,16,16,16,2,16,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl__device_pci_reset(libxl__gc *,unsigned int,unsigned int,unsigned int,unsigned int)",tools/libxl/libxl_pci.c,1,34,0,7,35,1,34,6,25,0,0,0,9,10,20,26,4,0,22,9,9,9,3,3,2,2,2,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl__device_pci_setdefault(libxl__gc *,libxl_device_pci *)",tools/libxl/libxl_pci.c,0,4,0,1,4,0,4,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl__grant_vga_iomem_permission(libxl__gc *,const uint32_t,libxl_domain_config *const)",tools/libxl/libxl_pci.c,5,57,1,14,62,5,57,13,44,1,0,0,11,26,27,34,8,0,26,8,8,8,8,8,8,2,8,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl_create_pci_backend_device(libxl__gc *,flexarray_t *,int,libxl_device_pci *)",tools/libxl/libxl_pci.c,0,15,0,14,15,0,15,1,12,0,0,0,3,2,8,9,0,0,9,2,2,2,1,0,0,1,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_add(libxl_ctx *,uint32_t,libxl_device_pci *,const libxl_asyncop_how *)",tools/libxl/libxl_pci.c,0,10,0,8,10,0,10,6,4,0,0,0,14,2,26,27,6,1,20,4,4,4,1,1,0,2,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_assignable_add(libxl_ctx *,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,2,9,0,3,11,2,9,4,4,0,0,0,6,1,9,9,2,0,7,2,2,2,1,0,0,1,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_assignable_list(libxl_ctx *,int *)",tools/libxl/libxl_pci.c,9,41,0,4,50,9,41,7,29,0,0,0,17,54,29,36,6,0,30,9,9,9,7,6,6,2,5,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_assignable_remove(libxl_ctx *,libxl_device_pci *,int)",tools/libxl/libxl_pci.c,2,9,0,3,11,2,9,4,4,0,0,0,6,1,9,9,2,0,7,2,2,2,1,0,0,1,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_destroy(libxl_ctx *,uint32_t,libxl_device_pci *,const libxl_asyncop_how *)",tools/libxl/libxl_pci.c,2,10,0,8,12,2,10,6,4,0,0,0,14,2,26,27,6,1,20,4,4,4,1,1,0,2,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_list(libxl_ctx *,uint32_t,int *)",tools/libxl/libxl_pci.c,5,20,0,4,25,5,20,5,14,0,0,0,12,4,20,22,4,0,18,4,4,4,1,1,0,1,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,none,Function,"libxl_device_pci_remove(libxl_ctx *,uint32_t,libxl_device_pci *,const libxl_asyncop_how *)",tools/libxl/libxl_pci.c,3,10,0,8,13,3,10,6,4,0,0,0,14,2,26,27,6,1,20,4,4,4,1,1,0,2,0,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"libxl_pcidev_assignable(libxl_ctx *,libxl_device_pci *)",tools/libxl/libxl_pci.c,1,15,0,7,16,1,15,3,9,0,0,0,3,3,8,10,2,0,8,3,3,6,3,2,2,2,2,0
68,No,No,1d68c1a70e00ed95ef0889cfa005379dab27b37d,No,No,default,Static,Static Function,"map_one_mmio(struct domain *,const char *,unsigned long,unsigned long)",xen/arch/arm/platforms/xgene-storm.c,1,12,0,6,13,1,12,3,7,0,0,0,3,2,5,6,1,0,5,2,2,2,1,0,0,1,0,0
